#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             24.9660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9810         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9820         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9830         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9840         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9850         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9860         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9870         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9880         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9890         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9910         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9920         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9930         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9940         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9950         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9960         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9970         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9980         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             24.9990         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0010         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0020         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0030         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0040         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0050         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0060         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0070         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0080         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0090         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0110         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0120         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0130         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0140         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0150         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0160         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0170         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0180         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0190         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0210         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0220         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0230         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0240         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0250         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0260         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0270         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0280         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0290         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0310         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0320         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0330         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0340         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0350         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0360         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0370         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0380         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0390         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0410         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0420         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0810         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0820         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0830         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0840         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0850         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0860         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0870         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0880         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0890         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0910         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0920         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0930         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0940         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0950         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0960         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0970         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0980         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.0990         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1010         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1020         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1030         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1040         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1050         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1060         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1070         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1080         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1090         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1110         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1120         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1130         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1140         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1150         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1160         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1170         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1180         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1190         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1210         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1220         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1230         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1240         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1250         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1260         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1270         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1280         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1290         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1310         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1320         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1330         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1340         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1350         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1360         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1370         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1380         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1390         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1410         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1420         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.1810         0.00000e+00         0.00000e+00         8.40779e-45         8.40779e-45
             25.1820         0.00000e+00         0.00000e+00         2.73253e-43         2.74654e-43
             25.1830         0.00000e+00         0.00000e+00         7.67771e-42         7.68332e-42
             25.1840         0.00000e+00         0.00000e+00         2.00234e-40         2.00360e-40
             25.1850         0.00000e+00         0.00000e+00         4.79793e-39         4.80095e-39
             25.1860         0.00000e+00         0.00000e+00         1.06304e-37         1.06371e-37
             25.1870         0.00000e+00         0.00000e+00         2.17778e-36         2.17915e-36
             25.1880         0.00000e+00         0.00000e+00         4.14820e-35         4.15081e-35
             25.1890         0.00000e+00         0.00000e+00         7.26464e-34         7.26922e-34
             25.1900         0.00000e+00         0.00000e+00         1.17636e-32         1.17710e-32
             25.1910         0.00000e+00         0.00000e+00         1.77032e-31         1.77144e-31
             25.1920         0.00000e+00         0.00000e+00         2.45054e-30         2.45209e-30
             25.1930         0.00000e+00         0.00000e+00         3.13653e-29         3.13851e-29
             25.1940         0.00000e+00         0.00000e+00         3.71200e-28         3.71434e-28
             25.1950         0.00000e+00         0.00000e+00         4.08034e-27         4.08291e-27
             25.1960         0.00000e+00         0.00000e+00         4.12800e-26         4.13060e-26
             25.1970         0.00000e+00         0.00000e+00         3.86153e-25         3.86397e-25
             25.1980         0.00000e+00         0.00000e+00         3.35358e-24         3.35570e-24
             25.1990         0.00000e+00         0.00000e+00         2.68172e-23         2.68341e-23
             25.2000         0.00000e+00         0.00000e+00         1.98286e-22         1.98411e-22
             25.2010         0.00000e+00         0.00000e+00         1.36052e-21         1.36138e-21
             25.2020         7.04531e-41         1.27486e-40         8.59940e-21         8.60482e-21
             25.2030         2.67859e-39         4.84697e-39         5.02581e-20         5.02898e-20
             25.2040         9.41811e-38         1.70423e-37         2.71593e-19         2.71765e-19
             25.2050         3.08254e-36         5.57793e-36         1.36116e-18         1.36201e-18
             25.2060         9.26783e-35         1.67704e-34         6.28789e-18         6.29186e-18
             25.2070         2.57685e-33         4.66287e-33         2.68582e-17         2.68752e-17
             25.2080         6.66640e-32         1.20630e-31         1.06348e-16         1.06415e-16
             25.2090         1.58494e-30         2.86799e-30         3.88316e-16         3.88561e-16
             25.2100         3.48475e-29         6.30573e-29         1.31104e-15         1.31187e-15
             25.2110         7.08554e-28         1.28214e-27         4.09281e-15         4.09540e-15
             25.2120         1.33971e-26         2.42424e-26         1.18372e-14         1.18447e-14
             25.2130         2.32930e-25         4.21493e-25         3.15892e-14         3.16091e-14
             25.2140         3.74525e-24         6.77712e-24         7.79477e-14         7.79969e-14
             25.2150         5.59727e-23         1.01284e-22         1.78112e-13         1.78225e-13
             25.2160         7.69556e-22         1.39253e-21         3.75702e-13         3.75939e-13
             25.2170         9.78471e-21         1.77057e-20         7.32770e-13         7.33233e-13
             25.2180         1.15052e-19         2.08189e-19         1.32150e-12         1.32233e-12
             25.2190         1.25668e-18         2.27398e-18         2.20562e-12         2.20701e-12
             25.2200         1.26352e-17         2.28637e-17         3.40028e-12         3.40242e-12
             25.2210         1.17485e-16         2.12591e-16         4.84700e-12         4.85006e-12
             25.2220         1.01430e-15         1.83541e-15         6.39149e-12         6.39556e-12
             25.2230         8.06458e-15         1.45930e-14         7.78837e-12         7.79358e-12
             25.2240         5.92970e-14         1.07299e-13         8.77557e-12         8.78316e-12
             25.2250         4.03202e-13         7.29604e-13         9.14404e-12         9.16266e-12
             25.2260         2.54416e-12         4.60373e-12         8.81591e-12         8.89596e-12
             25.2270         1.47928e-11         2.67679e-11         7.89748e-12         8.30018e-12
             25.2280         7.95416e-11         1.43932e-10         6.73122e-12         8.69931e-12
             25.2290         3.96710e-10         7.17857e-10         6.16630e-12         1.51631e-11
             25.2300         1.82403e-09         3.30062e-09         8.74603e-12         4.67217e-11
             25.2310         7.75584e-09         1.40344e-08         2.28943e-11         1.71167e-10
             25.2320         3.04975e-08         5.51860e-08         7.58931e-11         6.11284e-10
             25.2330         1.11168e-07         2.01160e-07         2.50209e-10         2.04200e-09
             25.2340         3.73790e-07         6.76382e-07         7.70608e-10         6.30293e-09
             25.2350         1.16230e-06         2.10321e-06         2.19942e-09         1.79960e-08
             25.2360         3.34880e-06         6.05973e-06         5.81760e-09         4.76035e-08
             25.2370         8.90415e-06         1.61123e-05         1.42038e-08         1.16226e-07
             25.2380         2.18945e-05         3.96186e-05         3.20704e-08         2.62425e-07
             25.2390         4.97871e-05         9.00909e-05         6.69641e-08         5.47952e-07
             25.2400         1.04839e-04         1.89708e-04         1.29458e-07         1.05933e-06
             25.2410         2.03853e-04         3.68877e-04         2.31140e-07         1.89137e-06
             25.2420         3.66566e-04         6.63309e-04         3.81643e-07         3.12290e-06
             25.2430         6.10119e-04         1.10403e-03         5.83168e-07         4.77193e-06
             25.2440         9.38131e-04         1.69757e-03         8.23349e-07         6.73728e-06
             25.2450         1.33399e-03         2.41388e-03         1.07500e-06         8.79652e-06
             25.2460         1.75420e-03         3.17426e-03         1.29799e-06         1.06212e-05
             25.2470         2.13390e-03         3.86135e-03         1.44954e-06         1.18613e-05
             25.2480         2.39947e-03         4.34190e-03         1.49659e-06         1.22462e-05
             25.2490         2.49515e-03         4.51503e-03         1.42892e-06         1.16925e-05
             25.2500         2.39912e-03         4.34126e-03         1.26129e-06         1.03209e-05
             25.2510         2.13327e-03         3.86020e-03         1.02975e-06         8.42620e-06
             25.2520         1.75420e-03         3.17426e-03         7.77468e-07         6.36185e-06
             25.2530         1.33399e-03         2.41388e-03         5.42838e-07         4.44192e-06
             25.2540         9.37431e-04         1.69630e-03         3.50186e-07         2.86550e-06
             25.2550         6.09573e-04         1.10304e-03         2.09072e-07         1.71078e-06
             25.2560         3.66566e-04         6.63309e-04         1.15432e-07         9.44555e-07
             25.2570         2.03609e-04         3.68436e-04         5.88580e-08         4.81622e-07
             25.2580         1.04698e-04         1.89453e-04         2.77872e-08         2.27377e-07
             25.2590         4.97871e-05         9.00909e-05         1.21317e-08         9.92709e-08
             25.2600         2.18586e-05         3.95536e-05         4.88934e-09         4.00083e-08
             25.2610         8.88821e-06         1.60834e-05         1.82530e-09         1.49360e-08
             25.2620         3.34231e-06         6.04798e-06         6.30166e-10         5.15650e-09
             25.2630         1.16230e-06         2.10321e-06         2.01193e-10         1.64631e-09
             25.2640         3.72954e-07         6.74870e-07         5.92600e-11         4.84911e-10
             25.2650         1.10902e-07         2.00680e-07         1.61781e-11         1.32381e-10
             25.2660         3.04975e-08         5.51860e-08         4.08439e-12         3.34216e-11
             25.2670         7.73502e-09         1.39967e-08         9.50881e-13         7.78085e-12
             25.2680         1.81886e-09         3.29127e-09         2.05275e-13         1.67972e-12
             25.2690         3.95528e-10         7.15717e-10         4.09809e-14         3.35337e-13
             25.2700         7.95416e-11         1.43932e-10         7.56593e-15         6.19103e-14
             25.2710         1.47443e-11         2.66801e-11         1.28731e-15         1.05338e-14
             25.2720         2.53544e-12         4.58795e-12         2.03223e-16         1.66293e-15
             25.2730         4.03202e-13         7.29604e-13         2.96687e-17         2.42773e-16
             25.2740         5.90761e-14         1.06900e-13         3.98997e-18         3.26490e-17
             25.2750         8.03334e-15         1.45365e-14         4.98086e-19         4.07573e-18
             25.2760         1.01022e-15         1.82803e-15         5.75008e-20         4.70516e-19
             25.2770         1.17485e-16         2.12591e-16         6.13877e-21         5.02322e-20
             25.2780         1.25806e-17         2.27648e-17         6.03355e-22         4.93712e-21
             25.2790         1.25105e-18         2.26381e-18         5.50792e-23         4.50701e-22
             25.2800         1.15052e-19         2.08189e-19         4.64982e-24         3.80484e-23
             25.2810         9.73809e-21         1.76213e-20         3.61229e-25         2.95585e-24
             25.2820         7.65778e-22         1.38569e-21         2.60758e-26         2.13373e-25
             25.2830         5.56890e-23         1.00771e-22         1.74074e-27         1.42441e-26
             25.2840         3.74525e-24         6.77712e-24         1.07464e-28         8.79355e-28
             25.2850         2.31681e-25         4.19232e-25         6.10141e-30         4.99265e-29
             25.2860         1.33234e-26         2.41089e-26         3.22083e-31         2.63553e-30
             25.2870         7.08554e-28         1.28214e-27         1.57234e-32         1.28661e-31
             25.2880         3.46455e-29         6.26918e-29         7.05596e-34         5.77374e-33
             25.2890         1.57550e-30         2.85091e-30         2.94538e-35         2.41014e-34
             25.2900         6.62568e-32         1.19893e-31         1.13700e-36         9.30379e-36
             25.2910         2.57685e-33         4.66287e-33         4.05899e-38         3.32138e-37
             25.2920         9.20849e-35         1.66630e-34         1.33123e-39         1.08931e-38
             25.2930         3.06238e-36         5.54145e-36         4.06363e-41         3.32520e-40
             25.2940         9.41811e-38         1.70423e-37         1.14766e-42         9.38730e-42
             25.2950         2.66028e-39         4.81384e-39         2.94273e-44         2.43826e-43
             25.2960         6.99598e-41         1.26593e-40         0.00000e+00         0.00000e+00
             25.2970         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.2980         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.2990         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3010         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3020         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3030         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3040         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3050         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3060         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3070         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3080         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3090         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3110         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3120         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3130         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3140         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3150         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3160         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3170         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3180         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3190         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3210         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3220         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3230         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3240         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3250         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3260         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3270         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3280         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             25.3290         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
